55,30,60,1,26.94
55,30,60,1,26.94
55,30,60,1,26.94
40,35,36,1,26.93
40,35,36,1,26.93
40,35,36,1,26.93
40,35,36,1,26.93
40,35,36,1,26.93
40,35,36,1,26.93
40,35,36,1,26.93
47,46,46,1,26.51
47,46,46,1,26.51
40,30,36,1,23.7
40,29,20,1,21.1
30,30,33,1,20.24
30,30,33,1,20.24
30,30,33,1,20.24
30,30,33,1,20.24
30,30,33,1,20.24
30,30,33,1,20.24
30,30,33,1,20.24
30,30,33,1,20.24
30,30,33,1,20.16
40,29,20,1,20.06
40,29,20,1,20.06
40,29,20,1,20.06
40,30,36,1,20.01
40,30,36,1,20.01
45,30,26,1,19.96
45,30,26,1,19.96
40,30,37,1,18.6
40,30,37,1,18.6
40,30,37,1,18.6
40,30,37,1,18.6
35,23,33,1,16.8
35,30,24,1,14.79
35,23,34,1,13.9
30,20,35,1,12.31
30,20,35,1,12.31
30,16,36,1,11.98
30,16,36,1,11.98
30,16,36,1,11.98
30,16,36,1,11.98
28,19,33,1,10.67
28,19,33,1,10.67
28,19,33,1,10.67
28,19,33,1,10.67
28,19,33,1,10.67
28,19,33,1,10.67
28,19,33,1,10.67
28,19,33,1,10.67
28,19,33,1,10.67
28,19,33,1,10.67
28,19,33,1,10.67
28,19,33,1,10.67
28,24,19,1,10.6
28,24,19,1,10.6
28,24,19,1,10.6
28,24,19,1,10.6
25,16,32,1,9.9
25,18,20,1,6.92
25,18,20,1,6.92
25,18,20,1,6.92
25,18,20,1,6.92
25,18,20,1,6.92
23,15,28,1,6.74
22,14,24,1,3.73
22,14,24,1,3.73
20,12,25,1,3.318
20,12,25,1,3.318
20,13,10,1,1.5
15,15,13,1,0.83
15,15,13,1,0.83
15,15,13,1,0.83
15,15,13,1,0.83
15,15,13,1,0.83
15,15,13,1,0.83
15,15,13,1,0.83
50,35,55,2,65.63
47,46,46,2,26.51
40,29,20,2,21.1
40,30,37,2,18.6
40,30,37,2,18.6
35,23,33,2,15.9
28,19,33,2,11.4
20,12,22,2,2.98
18,12,20,2,1.86
15,13,10,2,0.56
40,29,20,3,21.12
55,30,60,4,26.94
55,30,60,4,26.94
55,30,60,4,26.94
55,30,60,4,26.94
55,30,60,4,26.94
55,30,60,4,26.94
55,30,60,4,26.94
55,30,60,4,26.94
55,30,60,4,26.94
55,30,60,4,26.94
40,30,36,4,24.95
40,30,36,4,24.95
40,30,36,4,24.95
40,30,36,4,24.95
