41,34,62,1,32.6
55,30,60,1,26.94
55,30,60,1,26.94
40,35,36,1,26.93
40,35,36,1,26.93
40,35,36,1,26.93
40,30,36,1,24.95
40,29,20,1,20.06
35,23,33,1,16
35,30,30,1,15
25,20,30,1,9.6
25,20,30,1,9.6
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
24,24,36,1,9.53
20,20,30,1,5.06
15,17,30,1,2.71
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
40,30,36,2,24.95
24,19,28,3,10.4
55,30,60,4,26.94
40,29,20,5,21.12
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
30,30,33,6,20.24
40,30,26,6,19.13
20,15,13,6,1.913
20,15,13,6,1.913
