37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
37,24,33,1,17
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
36,25,33,1,16.8
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
32,27,34,1,14.01
